App,Category,Rating,Reviews,Size,Installs,Type,Price,Rating Roundoff,Genres,Last Updated,Current Ver,Android Ver,Rating Roundoff
live Point,MEDICAL,3.6,54,,"5,000+",Free,0.0,4,Medical,"July 3, 2018",2.6.5,4.1 and up,4
Tarascon Pharmacopoeia,MEDICAL,4.4,275,,"10,000+",Free,0.0,4,Medical,"March 16, 2018",3.16.4.1669,4.4 and up,4
Official NBSTSA CST Exam Prep,MEDICAL,4.4,2159,,"10,000+",Free,0.0,4,Medical,"May 17, 2018",4.5.1,4.4 and up,4
EMT-B Pocket Prep,MEDICAL,4.5,2951,,"50,000+",Free,0.0,4,Medical,"July 11, 2018",4.5.2,4.4 and up,4
5-Minute Clinical Consult,MEDICAL,4.1,84,,"10,000+",Free,0.0,4,Medical,"December 11, 2017",2.7.36,4.1 and up,4
"Pzizz - Sleep, Nap, Focus",MEDICAL,4.3,5521,,"100,000+",Free,0.0,4,Medical,"July 1, 2018",4.9.6,4.1 and up,4
HESI A2 Pocket Prep,MEDICAL,4.3,2108,,"50,000+",Free,0.0,4,Medical,"May 2, 2018",4.5.1,4.4 and up,4
FP Notebook,MEDICAL,4.5,408,,"50,000+",Free,0.0,4,Medical,"March 24, 2018",2.1.0.372,4.4 and up,4
5 Minute Clinical Consult 2019 - #1 for 25 years,MEDICAL,4.2,33,,"10,000+",Free,0.0,4,Medical,"May 2, 2018",2.6.2,4.2 and up,4
Open Sesame - Touch Free Control,MEDICAL,4.4,197,,"10,000+",Free,0.0,4,Medical,"August 2, 2018",3.5.7,7.0 and up,4
Davis's Drug Guide,MEDICAL,3.9,272,,"50,000+",Free,0.0,4,Medical,"December 11, 2017",2.7.36,4.1 and up,4
Deep Sleep and Relax Hypnosis,MEDICAL,4.2,4852,,"100,000+",Free,0.0,4,Medical,"October 22, 2013",1.3,2.2 and up,4
Christella VoiceUp,MEDICAL,4.1,38,,"5,000+",Free,0.0,4,Medical,"July 12, 2018",2.1.4,4.1 and up,4
Complete Anatomy for Android,MEDICAL,4.1,90,,"1,000+",Free,0.0,4,Medical,"July 11, 2018",1.0.0,7.0 and up,4
GlassesOff,MEDICAL,3.5,1288,,"100,000+",Free,0.0,4,Medical,"July 10, 2018",1.0.0.10,3.0 and up,4
Free Hypnosis,MEDICAL,4.2,4303,,"100,000+",Free,0.0,4,Medical,"September 6, 2016",Varies with device,Varies with device,4
e-Anatomy,MEDICAL,4.0,1545,,"100,000+",Free,0.0,4,Medical,"July 30, 2018",4.8.2,4.0.3 and up,4
Registered Dietitian Pocket Prep,MEDICAL,4.3,283,,"5,000+",Free,0.0,4,Medical,"July 12, 2018",4.5.3,4.4 and up,4
Paramedic Pocket Prep,MEDICAL,4.3,460,,"10,000+",Free,0.0,4,Medical,"July 12, 2018",4.5.2,4.4 and up,4
Wide address pocket prep,MEDICAL,4.5,513,,"5,000+",Free,0.0,4,Medical,"July 11, 2018",4.5.2,4.4 and up,4
Nursing Central,MEDICAL,4.3,168,,"10,000+",Free,0.0,4,Medical,"January 29, 2018",2.7.38,4.1 and up,4
PMHNP-BC Pocket Prep,MEDICAL,4.4,112,,"1,000+",Free,0.0,4,Medical,"July 12, 2018",4.5.2,4.4 and up,4
Saunders Comprehensive Review NCLEX-PN Examination,MEDICAL,3.7,3,,"5,000+",Free,0.0,4,Medical,"July 16, 2018",2.7.6,5.0 and up,4
Lippincott Nursing Advisor,MEDICAL,3.8,343,,"50,000+",Free,0.0,4,Medical,"May 1, 2018",3.3.1,4.1 and up,4
Official NBSTSA CSFA Exam Prep,MEDICAL,4.4,137,,"1,000+",Free,0.0,4,Medical,"May 17, 2018",4.5.1,4.4 and up,4
Dosecast - Medication Reminder,MEDICAL,4.3,4107,,"100,000+",Free,0.0,4,Medical,"April 17, 2018",Varies with device,Varies with device,4
JH Blood Pressure Monitor,MEDICAL,3.7,9,,500+,Free,0.0,4,Medical,"July 21, 2018",1.1,4.0.3 and up,4
Nucleus Smart,MEDICAL,3.7,20,,"1,000+",Free,0.0,4,Medical,"June 27, 2018",1.830.0.564-(e405bb2),5.0 and up,4
Cochrane Library,MEDICAL,3.7,3,,100+,Free,0.0,4,Medical,"July 17, 2018",1.5.0,4.1 and up,4
CT Scan Cross Sectional Anatomy,MEDICAL,4.3,10,,100+,Free,0.0,4,Medical,"July 19, 2018",5.0.16,4.1 and up,4
Familyfirst Messenger,MEDICAL,4.0,1,,10+,Free,0.0,4,Medical,"July 12, 2018",0.1.2,4.4 and up,4
Teladoc Member,MEDICAL,4.0,2094,,"500,000+",Free,0.0,4,Medical,"July 26, 2018",3.19,4.3 and up,4
My Cancer Coach,MEDICAL,4.3,44,,"10,000+",Free,0.0,4,Medical,"April 12, 2018",3.4.0.10,4.0.3 and up,4
MoodSpace,MEDICAL,4.5,503,,"50,000+",Free,0.0,4,Medical,"June 10, 2018",3.2.4,5.0 and up,4
Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,,"1,000+",Free,0.0,4,Medical,"June 11, 2018",1.1,4.1 and up,4
BURST Professionals,MEDICAL,4.5,11,,"1,000+",Free,0.0,4,Medical,"January 17, 2018",1.0.7,4.2 and up,4
LactMed,MEDICAL,4.3,573,,"100,000+",Free,0.0,4,Medical,"June 1, 2017",3.1,3.0 and up,4
ScriptSave WellRx Rx Discounts,MEDICAL,3.8,700,,"100,000+",Free,0.0,4,Medical,"June 21, 2018",3.3.0,4.4 and up,4
Blue CareOnDemand,MEDICAL,4.4,163,,"10,000+",Free,0.0,4,Medical,"June 29, 2018",10.4.1.015_05,4.0.3 and up,4
PulsePoint AED,MEDICAL,4.5,330,,"50,000+",Free,0.0,4,Medical,"July 31, 2018",1.12,4.0.3 and up,4
All Mental disorders,MEDICAL,4.5,453,,"100,000+",Free,0.0,4,Medical,"July 7, 2017",1.1,4.0.3 and up,4
Deaf Interpreter,MEDICAL,3.8,24,,"1,000+",Free,0.0,4,Medical,"September 26, 2017",5.51,3.0 and up,4
Nurse Grid,MEDICAL,4.5,1686,,"100,000+",Free,0.0,4,Medical,"July 30, 2018",2.9,4.4 and up,4
High Blood Pressure Symptoms,MEDICAL,4.0,531,,"100,000+",Free,0.0,4,Medical,"January 18, 2015",1.0,3.0 and up,4
MedStar eVisit,MEDICAL,4.5,20,,"5,000+",Free,0.0,4,Medical,"April 10, 2018",10.4.1.000_00,4.0.3 and up,4
Blood Pressure(BP) Diary,MEDICAL,3.7,3596,,"1,000,000+",Free,0.0,4,Medical,"July 18, 2018",4.0.9,4.0.3 and up,4
REDCap Mobile App,MEDICAL,4.3,56,,"10,000+",Free,0.0,4,Medical,"July 31, 2018",3.0.8,4.3 and up,4
JH Blood Pressure Monitor,MEDICAL,3.7,9,,500+,Free,0.0,4,Medical,"July 21, 2018",1.1,4.0.3 and up,4
VITAS Hospice Referral App for Healthcare Pros,MEDICAL,4.4,27,,"5,000+",Free,0.0,4,Medical,"July 20, 2018",2.5.0 b665,5.0 and up,4
AAFP,MEDICAL,3.8,63,,"10,000+",Free,0.0,4,Medical,"June 22, 2018",2.3.1,5.0 and up,4
Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123,,"10,000+",Free,0.0,4,Medical,"June 1, 2018",0.6.88,5.0 and up,4
myvi by,MEDICAL,3.8,122,,"10,000+",Free,0.0,4,Medical,"August 3, 2018",Varies with device,Varies with device,4
Fever Meter,MEDICAL,3.6,26,,"5,000+",Free,0.0,4,Medical,"May 10, 2015",1.1,2.2 and up,4
Super Ear Super Hearing,MEDICAL,4.0,122,,"10,000+",Free,0.0,4,Medical,"July 13, 2018",1.4,4.0 and up,4
Blood Pressure Monitor,MEDICAL,4.3,17,,"10,000+",Free,0.0,4,Medical,"February 25, 2017",1.0.1,4.4 and up,4
Club,MEDICAL,4.4,3786,,"50,000+",Free,0.0,4,Medical,"July 16, 2018",4.4.3,4.0.3 and up,4
Homeopathic Medicine Finder,MEDICAL,3.6,10,,"1,000+",Free,0.0,4,Medical,"November 20, 2017",0.0.1,4.0 and up,4
Nemours CareConnect,MEDICAL,4.4,65,,"10,000+",Free,0.0,4,Medical,"April 5, 2018",10.4.1.000_00,4.0.3 and up,4
Banfield Pet Health Tracker,MEDICAL,4.2,1747,,"100,000+",Free,0.0,4,Medical,"October 17, 2016",1.2.2,4.0 and up,4
Low Blood Pressure Symptoms,MEDICAL,4.2,28,,"10,000+",Free,0.0,4,Medical,"January 20, 2015",1.0,3.0 and up,4
Hypertension High blood pressure,MEDICAL,3.8,292,,"100,000+",Free,0.0,4,Medical,"April 16, 2018",43.0,4.0.3 and up,4
Fever Care,MEDICAL,3.5,19,,"5,000+",Free,0.0,4,Medical,"May 12, 2018",1.4.15-free,4.0.3 and up,4
Facebook,SOCIAL,4.1,78158306,,"1,000,000,000+",Free,0.0,4,Social,"August 3, 2018",Varies with device,Varies with device,4
Instagram,SOCIAL,4.5,66577313,,"1,000,000,000+",Free,0.0,4,Social,"July 31, 2018",Varies with device,Varies with device,4
Facebook Lite,SOCIAL,4.3,8606259,,"500,000,000+",Free,0.0,4,Social,"August 1, 2018",Varies with device,Varies with device,4
"Messages, Text and Video Chat for Messenger",SOCIAL,4.4,49173,,"10,000,000+",Free,0.0,4,Social,"June 4, 2018",1.24,4.1 and up,4
Tumblr,SOCIAL,4.4,2955326,,"100,000,000+",Free,0.0,4,Social,"August 1, 2018",Varies with device,Varies with device,4
All Social Networks,SOCIAL,4.2,22492,,"1,000,000+",Free,0.0,4,Social,"May 21, 2018",2.4.12,4.0 and up,4
Snapchat,SOCIAL,4.0,17014787,,"500,000,000+",Free,0.0,4,Social,"July 30, 2018",Varies with device,Varies with device,4
Social network all in one 2018,SOCIAL,4.3,1403,,"100,000+",Free,0.0,4,Social,"January 30, 2018",1.0,4.0 and up,4
TextNow - free text + calls,SOCIAL,4.4,441189,,"10,000,000+",Free,0.0,4,Social,"August 3, 2018",Varies with device,Varies with device,4
Google+,SOCIAL,4.2,4831125,,"1,000,000,000+",Free,0.0,4,Social,"July 26, 2018",Varies with device,Varies with device,4
The Messenger App,SOCIAL,4.4,4919,,"1,000,000+",Free,0.0,4,Social,"August 3, 2018",0.1.1,4.1 and up,4
Messenger Pro,SOCIAL,4.4,13762,,"1,000,000+",Free,0.0,4,Social,"May 9, 2018",1.0.2,4.1 and up,4
"Free Messages, Video, Chat,Text for Messenger Plus",SOCIAL,4.3,6086,,"1,000,000+",Free,0.0,4,Social,"June 14, 2018",1.0.9,4.3 and up,4
The Video Messenger App,SOCIAL,4.4,1200,,"100,000+",Free,0.0,4,Social,"August 2, 2018",0.1.1,4.1 and up,4
Jodel - The Hyperlocal App,SOCIAL,4.5,76480,,"1,000,000+",Free,0.0,4,Social,"August 6, 2018",4.95.4,5.0 and up,4
Web Browser & Fast Explorer,SOCIAL,4.4,54768,,"5,000,000+",Free,0.0,4,Social,"May 16, 2018",3.6.1,4.0.3 and up,4
"LiveMe - Video chat, new friends, and make money",SOCIAL,4.5,457197,,"10,000,000+",Free,0.0,4,Social,"August 3, 2018",Varies with device,Varies with device,4
VidStatus app - Status Videos & Status Downloader,SOCIAL,4.5,25562,,"5,000,000+",Free,0.0,4,Social,"August 2, 2018",2.6.10,4.1 and up,4
Love Images,SOCIAL,4.3,16404,,"1,000,000+",Free,0.0,4,Social,"June 24, 2018",1.6,2.3 and up,4
Web Browser ( Fast & Secure Web Explorer),SOCIAL,4.4,2508,,"500,000+",Free,0.0,4,Social,"November 20, 2017",2.0.1,4.0.3 and up,4
Golden telegram,SOCIAL,4.3,374,,"50,000+",Free,0.0,4,Social,"July 30, 2018",T4.6.5-tl2.0.1,4.1 and up,4
Facebook Local,SOCIAL,4.2,4751,,"1,000,000+",Free,0.0,4,Social,"June 30, 2018",13.0,4.1 and up,4
MobilePatrol Public Safety App,SOCIAL,4.0,22695,,"1,000,000+",Free,0.0,4,Social,"June 21, 2018",Varies with device,Varies with device,4
Phone Tracker : Family Locator,SOCIAL,4.3,231325,,"10,000,000+",Free,0.0,4,Social,"August 2, 2018",4.81,4.0 and up,4
HTC Social Plugin - Facebook,SOCIAL,3.6,13223,,"10,000,000+",Free,0.0,4,Social,"June 8, 2016",8.00.752746,4.4 and up,4
Periscope - Live Video,SOCIAL,4.0,479908,,"10,000,000+",Free,0.0,4,Social,"July 9, 2018",1.23.3.0,4.4 and up,4
Quora,SOCIAL,4.5,313633,,"10,000,000+",Free,0.0,4,Social,"July 25, 2018",Varies with device,Varies with device,4
Kate Mobile for VK,SOCIAL,4.4,540930,,"10,000,000+",Free,0.0,4,Social,"July 23, 2018",50.2 lite,2.2 and up,4
Family GPS tracker KidControl + GPS by SMS Locator,SOCIAL,4.5,57146,,"1,000,000+",Free,0.0,4,Social,"July 27, 2018",Varies with device,4.0.3 and up,4
LinkedIn,SOCIAL,4.2,1225339,,"100,000,000+",Free,0.0,4,Social,"August 2, 2018",4.1.202,5.0 and up,4
Moment,SOCIAL,4.5,19583,,"1,000,000+",Free,0.0,4,Social,"August 1, 2018",5.2.1,4.4 and up,4
"Text Me: Text Free, Call Free, Second Phone Number",SOCIAL,4.3,344921,,"10,000,000+",Free,0.0,4,Social,"June 7, 2018",Varies with device,Varies with device,4
Meetup,SOCIAL,4.2,79129,,"5,000,000+",Free,0.0,4,Social,"August 2, 2018",3.10.26,4.4 and up,4
Text Free: WiFi Calling App,SOCIAL,4.2,83488,,"5,000,000+",Free,0.0,4,Social,"July 24, 2018",Varies with device,Varies with device,4
TextNow - free text + calls,SOCIAL,4.4,441189,,"10,000,000+",Free,0.0,4,Social,"August 3, 2018",Varies with device,Varies with device,4
Badoo - Free Chat & Dating App,SOCIAL,4.3,3781770,,"100,000,000+",Free,0.0,4,Social,"August 2, 2018",Varies with device,Varies with device,4
Text free - Free Text + Call,SOCIAL,4.3,315441,,"10,000,000+",Free,0.0,4,Social,"July 26, 2018",Varies with device,Varies with device,4
textPlus: Free Text & Calls,SOCIAL,4.1,382120,,"10,000,000+",Free,0.0,4,Social,"July 26, 2018",7.3.1,4.1 and up,4
"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412725,,"10,000,000+",Free,0.0,4,Social,"July 31, 2018",3.8.1,4.1 and up,4
Tango - Live Video Broadcast,SOCIAL,4.3,3806669,,"100,000,000+",Free,0.0,4,Social,"August 1, 2018",Varies with device,Varies with device,4
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259849,,"50,000,000+",Free,0.0,4,Social,"August 3, 2018",Varies with device,4.1 and up,4
"Tagged - Meet, Chat & Dating",SOCIAL,4.1,486824,,"10,000,000+",Free,0.0,4,Social,"June 21, 2018",Varies with device,Varies with device,4
"ooVoo Video Calls, Messaging & Stories",SOCIAL,4.3,1157004,,"50,000,000+",Free,0.0,4,Social,"October 16, 2017",4.2.1,4.3 and up,4
"SayHi Chat, Meet New People",SOCIAL,4.2,423105,,"10,000,000+",Free,0.0,4,Social,"July 9, 2018",Varies with device,Varies with device,4
Whisper,SOCIAL,4.1,205803,,"5,000,000+",Free,0.0,4,Social,"July 18, 2018",Varies with device,Varies with device,4
"Tapatalk - 100,000+ Forums",SOCIAL,4.1,285816,,"10,000,000+",Free,0.0,4,Social,"June 19, 2018",Varies with device,Varies with device,4
Tumblr,SOCIAL,4.4,2955325,,"100,000,000+",Free,0.0,4,Social,"August 1, 2018",Varies with device,Varies with device,4
Blogger,SOCIAL,3.7,138026,,"5,000,000+",Free,0.0,4,Social,"February 29, 2016",2.1.3,2.1 and up,4
Bloglovin',SOCIAL,3.9,8936,,"500,000+",Free,0.0,4,Social,"May 18, 2017",Varies with device,Varies with device,4
Blogaway for Android (Blogger),SOCIAL,3.7,4253,,"100,000+",Free,0.0,4,Social,"May 31, 2018",7.0.7,4.0.3 and up,4
Snapchat,SOCIAL,4.0,17014705,,"500,000,000+",Free,0.0,4,Social,"July 30, 2018",Varies with device,Varies with device,4
Instagram,SOCIAL,4.5,66577446,,"1,000,000,000+",Free,0.0,4,Social,"July 31, 2018",Varies with device,Varies with device,4
TwitCasting Live,SOCIAL,3.6,14835,,"1,000,000+",Free,0.0,4,Social,"August 2, 2018",Varies with device,Varies with device,4
Stream - Live Video Community,SOCIAL,4.1,6388,,"500,000+",Free,0.0,4,Social,"December 5, 2017",Varies with device,Varies with device,4
YouNow: Live Stream Video Chat,SOCIAL,4.1,309872,,"10,000,000+",Free,0.0,4,Social,"August 3, 2018",14.0.13,4.1 and up,4
Periscope - Live Video,SOCIAL,4.0,479909,,"10,000,000+",Free,0.0,4,Social,"July 9, 2018",1.23.3.0,4.4 and up,4
Mirrativ: Live Stream Any App,SOCIAL,4.1,17955,,"500,000+",Free,0.0,4,Social,"August 2, 2018",7.23.4,4.1 and up,4
Snapchat,SOCIAL,4.0,17015352,,"500,000,000+",Free,0.0,4,Social,"July 30, 2018",Varies with device,Varies with device,4
Instagram,SOCIAL,4.5,66577313,,"1,000,000,000+",Free,0.0,4,Social,"July 31, 2018",Varies with device,Varies with device,4
Nextdoor - Local neighborhood news & classifieds,SOCIAL,4.3,51502,,"5,000,000+",Free,0.0,4,Social,"July 25, 2018",2.69,5.0 and up,4
"SKOUT - Meet, Chat, Go Live",SOCIAL,4.3,1064049,,"50,000,000+",Free,0.0,4,Social,"July 28, 2018",Varies with device,Varies with device,4
Banjo,SOCIAL,4.2,58341,,"1,000,000+",Free,0.0,4,Social,"July 25, 2015",4.6.2.0,2.3 and up,4
We Heart It,SOCIAL,4.5,637309,,"10,000,000+",Free,0.0,4,Social,"July 18, 2018",Varies with device,Varies with device,4
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259894,,"50,000,000+",Free,0.0,4,Social,"August 3, 2018",Varies with device,4.1 and up,4
"ooVoo Video Calls, Messaging & Stories",SOCIAL,4.3,1157003,,"50,000,000+",Free,0.0,4,Social,"October 16, 2017",4.2.1,4.3 and up,4
Timehop,SOCIAL,4.1,161610,,"5,000,000+",Free,0.0,4,Social,"August 5, 2018",4.5.3,4.1 and up,4
Frontback - Social Photos,SOCIAL,3.8,19446,,"1,000,000+",Free,0.0,4,Social,"December 1, 2017",3.4.5,4.0.3 and up,4
LinkedIn,SOCIAL,4.2,1225367,,"100,000,000+",Free,0.0,4,Social,"August 2, 2018",4.1.202,5.0 and up,4
Path,SOCIAL,4.4,1520959,,"10,000,000+",Free,0.0,4,Social,"May 9, 2018",Varies with device,Varies with device,4
Tango - Live Video Broadcast,SOCIAL,4.3,3806669,,"100,000,000+",Free,0.0,4,Social,"August 1, 2018",Varies with device,Varies with device,4
"SayHi Chat, Meet New People",SOCIAL,4.2,423138,,"10,000,000+",Free,0.0,4,Social,"July 9, 2018",Varies with device,Varies with device,4
"Tapatalk - 100,000+ Forums",SOCIAL,4.1,285820,,"10,000,000+",Free,0.0,4,Social,"June 19, 2018",Varies with device,Varies with device,4
Couple - Relationship App,SOCIAL,4.0,33249,,"1,000,000+",Free,0.0,4,Social,"March 5, 2015",1.8.0,2.3 and up,4
Badoo - Free Chat & Dating App,SOCIAL,4.3,3781770,,"100,000,000+",Free,0.0,4,Social,"August 2, 2018",Varies with device,Varies with device,4
Nextdoor - Local neighborhood news & classifieds,SOCIAL,4.3,51504,,"5,000,000+",Free,0.0,4,Social,"July 25, 2018",2.69,5.0 and up,4
POF Free Dating App,SOCIAL,4.2,1175794,,"50,000,000+",Free,0.0,4,Social,"July 31, 2018",Varies with device,Varies with device,4
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259894,,"50,000,000+",Free,0.0,4,Social,"August 3, 2018",Varies with device,4.1 and up,4
LOVOO,SOCIAL,4.0,852455,,"10,000,000+",Free,0.0,4,Social,"August 3, 2018",27.0,4.2 and up,4
"Jaumo Dating, Flirt & Live Video",SOCIAL,4.4,900064,,"10,000,000+",Free,0.0,4,Social,"July 31, 2018",4.17.2,4.1 and up,4
Patook - make platonic friends,SOCIAL,4.0,3677,,"100,000+",Free,0.0,4,Social,"June 21, 2018",10.6.3,5.0 and up,4
Meetup,SOCIAL,4.2,79129,,"5,000,000+",Free,0.0,4,Social,"August 2, 2018",3.10.26,4.4 and up,4
Text Free: WiFi Calling App,SOCIAL,4.2,83488,,"5,000,000+",Free,0.0,4,Social,"July 24, 2018",Varies with device,Varies with device,4
Zello PTT Walkie Talkie,SOCIAL,4.4,695613,,"50,000,000+",Free,0.0,4,Social,"August 2, 2018",Varies with device,Varies with device,4
textPlus: Free Text & Calls,SOCIAL,4.1,382121,,"10,000,000+",Free,0.0,4,Social,"July 26, 2018",7.3.1,4.1 and up,4
magicApp Calling & Messaging,SOCIAL,4.1,207712,,"10,000,000+",Free,0.0,4,Social,"June 9, 2018",4.18.962.5,2.3 and up,4
"Dating App, Flirt & Chat : W-Match",SOCIAL,4.3,175722,,"10,000,000+",Free,0.0,4,Social,"July 23, 2018",Varies with device,Varies with device,4
uCiC- Videos and Photos on demand,SOCIAL,4.0,2052,,"100,000+",Free,0.0,4,Social,"September 27, 2017",2.16,4.4 and up,4
Meetup,SOCIAL,4.2,79130,,"5,000,000+",Free,0.0,4,Social,"August 2, 2018",3.10.26,4.4 and up,4
POF Free Dating App,SOCIAL,4.2,1175815,,"50,000,000+",Free,0.0,4,Social,"July 31, 2018",Varies with device,Varies with device,4
MeetMe: Chat & Meet New People,SOCIAL,4.2,1259894,,"50,000,000+",Free,0.0,4,Social,"August 3, 2018",Varies with device,4.1 and up,4
"Tagged - Meet, Chat & Dating",SOCIAL,4.1,486830,,"10,000,000+",Free,0.0,4,Social,"June 21, 2018",Varies with device,Varies with device,4
LOVOO,SOCIAL,4.0,852455,,"10,000,000+",Free,0.0,4,Social,"August 3, 2018",27.0,4.2 and up,4
"SKOUT - Meet, Chat, Go Live",SOCIAL,4.3,1064076,,"50,000,000+",Free,0.0,4,Social,"July 28, 2018",Varies with device,Varies with device,4
Badoo - Free Chat & Dating App,SOCIAL,4.3,3781770,,"100,000,000+",Free,0.0,4,Social,"August 2, 2018",Varies with device,Varies with device,4
"Jaumo Dating, Flirt & Live Video",SOCIAL,4.4,900064,,"10,000,000+",Free,0.0,4,Social,"July 31, 2018",4.17.2,4.1 and up,4
"Mico- Stranger Chat Random video Chat, Live, Meet",SOCIAL,4.4,624557,,"10,000,000+",Free,0.0,4,Social,"July 27, 2018",5.4.7.1,4.3 and up,4
"SayHi Chat, Meet New People",SOCIAL,4.2,423138,,"10,000,000+",Free,0.0,4,Social,"July 9, 2018",Varies with device,Varies with device,4
"Waplog - Free Chat, Dating App, Meet Singles",SOCIAL,4.2,522018,,"10,000,000+",Free,0.0,4,Social,"August 2, 2018",Varies with device,Varies with device,4
Couple - Relationship App,SOCIAL,4.0,33249,,"1,000,000+",Free,0.0,4,Social,"March 5, 2015",1.8.0,2.3 and up,4
Meetup,SOCIAL,4.2,79130,,"5,000,000+",Free,0.0,4,Social,"August 2, 2018",3.10.26,4.4 and up,4
Amazon for Tablets,SHOPPING,4.0,141613,,"10,000,000+",Free,0.0,4,Shopping,"July 31, 2018",16.14.0.850,4.4 and up,4
Wish - Shopping Made Fun,SHOPPING,4.5,6210998,,"100,000,000+",Free,0.0,4,Shopping,"August 3, 2018",4.20.5,4.1 and up,4
Shopee - No. 1 Online Shopping,SHOPPING,4.3,94294,,"10,000,000+",Free,0.0,4,Shopping,"July 23, 2018",2.25.17,4.1 and up,4
Shopee: No.1 Online Shopping,SHOPPING,4.2,608753,,"10,000,000+",Free,0.0,4,Shopping,"July 23, 2018",2.25.17,4.1 and up,4
Kroger,SHOPPING,4.3,38961,,"5,000,000+",Free,0.0,4,Shopping,"August 2, 2018",14.2.1,5.0 and up,4
Walmart,SHOPPING,4.4,441473,,"10,000,000+",Free,0.0,4,Shopping,"July 30, 2018",Varies with device,Varies with device,4
eBay: Buy & Sell this Summer - Discover Deals Now!,SHOPPING,4.4,2788923,,"100,000,000+",Free,0.0,4,Shopping,"July 30, 2018",Varies with device,Varies with device,4
"letgo: Buy & Sell Used Stuff, Cars & Real Estate",SHOPPING,4.5,973270,,"50,000,000+",Free,0.0,4,Shopping,"August 6, 2018",2.4.9,4.1 and up,4
Amazon Shopping,SHOPPING,4.3,909226,,"100,000,000+",Free,0.0,4,Shopping,"July 31, 2018",16.14.0.100,4.4 and up,4
Lazada - Online Shopping & Deals,SHOPPING,4.2,1573054,,"50,000,000+",Free,0.0,4,Shopping,"August 2, 2018",Varies with device,4.2 and up,4
OLX - Buy and Sell,SHOPPING,4.2,857923,,"50,000,000+",Free,0.0,4,Shopping,"July 31, 2018",11.7.3.0,4.1 and up,4
The wall,SHOPPING,4.4,35563,,"1,000,000+",Free,0.0,4,Shopping,"July 23, 2018",10.2.1,4.1 and up,4
"Shrimp skin shopping: spend less, buy better",SHOPPING,4.2,106798,,"5,000,000+",Free,0.0,4,Shopping,"July 23, 2018",2.25.17,4.1 and up,4
Lotte Home Shopping LOTTE Homeshopping,SHOPPING,3.6,8820,,"5,000,000+",Free,0.0,4,Shopping,"July 25, 2018",3.0.5,4.0.3 and up,4
"Horn, free country requirements",SHOPPING,4.5,37186,,"1,000,000+",Free,0.0,4,Shopping,"June 30, 2018",3.4.5,4.0 and up,4
Jiji.ng,SHOPPING,4.4,25714,,"1,000,000+",Free,0.0,4,Shopping,"July 24, 2018",3.8.2.2,4.0.3 and up,4
GS SHOP,SHOPPING,3.8,44255,,"10,000,000+",Free,0.0,4,Shopping,"August 3, 2018",6.0.4,4.1 and up,4
CJmall,SHOPPING,3.6,18252,,"10,000,000+",Free,0.0,4,Shopping,"August 6, 2018",6.3.8,4.1 and up,4
Home & Shopping - Only in apps. 10% off + 10% off,SHOPPING,4.2,42750,,"10,000,000+",Free,0.0,4,Shopping,"August 4, 2018",2.8.7,4.1 and up,4
EHS Dongsen Shopping,SHOPPING,3.6,3656,,"1,000,000+",Free,0.0,4,Shopping,"August 3, 2018",4.16.2,4.1 and up,4
bigbasket - online grocery,SHOPPING,4.3,216741,,"5,000,000+",Free,0.0,4,Shopping,"August 6, 2018",4.6.0,4.1 and up,4
Bukalapak - Buy and Sell Online,SHOPPING,4.4,662287,,"10,000,000+",Free,0.0,4,Shopping,"August 3, 2018",4.26.7,4.1 and up,4
Life market,SHOPPING,4.5,30834,,"1,000,000+",Free,0.0,4,Shopping,"July 17, 2018",3.2.6,4.0.3 and up,4
Jabong Online Shopping App,SHOPPING,4.1,367290,,"10,000,000+",Free,0.0,4,Shopping,"July 20, 2018",4.9.3,4.0.3 and up,4
Family Dollar,SHOPPING,4.3,2588,,"1,000,000+",Free,0.0,4,Shopping,"July 23, 2018",2.4.0,4.1 and up,4
Jumia online shopping,SHOPPING,4.3,162655,,"10,000,000+",Free,0.0,4,Shopping,"July 10, 2018",4.7.1,4.4 and up,4
"Carousell: Snap-Sell, Chat-Buy",SHOPPING,4.3,125783,,"10,000,000+",Free,0.0,4,Shopping,"August 6, 2018",Varies with device,Varies with device,4
Blibli.com Online Shopping,SHOPPING,4.2,171584,,"10,000,000+",Free,0.0,4,Shopping,"July 26, 2018",4.9.5,4.2 and up,4
